stock_code,description,parent_stock_type,parent_stock_code,stock_available
DELIGHT-600SK-02-WCA/NW-12,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK9 / US12 / EU43",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-13,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK10 / US13 / EU45",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-14,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK11 / US14 / EU46",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-5,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK2 / US5 / EU35",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-6,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK3 / US6 / EU36",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-7,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK4 / US7 / EU37",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-8,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK5 / US8 / EU38",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-600SK-02-WCA/NW-9,"6"" Heel, 1 3/4"" PF Sneaker, Side Zip White Canvas/Neon White / UK6 / US9 / EU39",Shoes,DELIGHT-600SK-02,0,"Pleaser\delight-600sk-02-wcanw.jpg"
DELIGHT-601-6-TLPPU/B-10,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK7 / US10 / EU41",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-11,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK8 / US11 / EU42",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-12,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK9 / US12 / EU43",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-13,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK10 / US13 / EU45",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-14,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK11 / US14 / EU46",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-5,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK2 / US5 / EU35",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-6,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK3 / US6 / EU36",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-7,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK4 / US7 / EU37",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-8,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK5 / US8 / EU38",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601-6-TLPPU/B-9,"6"" Heel, 1 3/4"" PF Two Tone Slide W/ Bow Tan Leopard Print Faux Leather/Blk / UK6 / US9 / EU39",Slide,DELIGHT-601-6,0,"Pleaser\delight-601-6-tlp.jpg"
DELIGHT-601LN-CLR-10,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK7 / US10 / EU41",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-11,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK8 / US11 / EU42",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-12,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK9 / US12 / EU43",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-13,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK10 / US13 / EU45",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-14,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK11 / US14 / EU46",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-5,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK2 / US5 / EU35",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-6,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK3 / US6 / EU36",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-7,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK4 / US7 / EU37",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-8,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK5 / US8 / EU38",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601LN-CLR-9,"6"" Heel 1 3/4"" PF Lined Platform Slide Clr/Blk / UK6 / US9 / EU39",Slide,DELIGHT-601LN,0,"Pleaser\delight-601ln-cb.jpg"
DELIGHT-601PS-BPS/M-10,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK7 / US10 / EU41",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-11,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK8 / US11 / EU42",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-12,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK9 / US12 / EU43",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-13,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK10 / US13 / EU45",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-14,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK11 / US14 / EU46",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-5,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK2 / US5 / EU35",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-6,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK3 / US6 / EU36",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-7,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK4 / US7 / EU37",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-8,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK5 / US8 / EU38",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601PS-BPS/M-9,"6"" Heel, 1 3/4"" PF Slide Blk Potosoie/ Blk Matte / UK6 / US9 / EU39",Slide,DELIGHT-601PS,0,"Pleaser\delight-601ps-bps.jpg"
DELIGHT-601RBS-C/NMC-10,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK7 / US10 / EU41",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601RBS-C/NMC-5,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK2 / US5 / EU35",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601RBS-C/NMC-6,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK3 / US6 / EU36",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601RBS-C/NMC-7,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK4 / US7 / EU37",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601RBS-C/NMC-8,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK5 / US8 / EU38",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601RBS-C/NMC-9,"*6""Heel, 1 3/4"" PF Slide W/Neon UV Reactive Stones Clr/Neon Multi / UK6 / US9 / EU39",Slide,DELIGHT-601RBS,0,"Pleaser\delight-601rbs-c.jpg"
DELIGHT-601UVS-C/NMCGN-10,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Green / UK7 / US10 / EU41",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcgn.jpg"
DELIGHT-601UVS-C/NMCGN-5,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Green / UK2 / US5 / EU35",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcgn.jpg"
DELIGHT-601UVS-C/NMCGN-6,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Green / UK3 / US6 / EU36",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcgn.jpg"
DELIGHT-601UVS-C/NMCGN-7,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Green / UK4 / US7 / EU37",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcgn.jpg"
DELIGHT-601UVS-C/NMCGN-8,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Green / UK5 / US8 / EU38",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcgn.jpg"
DELIGHT-601UVS-C/NMCBL-10,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK7 / US10 / EU41",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-11,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK8 / US11 / EU42",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-5,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK2 / US5 / EU35",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-6,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK3 / US6 / EU36",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-7,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK4 / US7 / EU37",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-8,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK5 / US8 / EU38",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCBL-9,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi Blue / UK6 / US9 / EU39",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmcbl.jpg"
DELIGHT-601UVS-C/NMCHP-10,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK7 / US10 / EU41",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-601UVS-C/NMCHP-5,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK2 / US5 / EU35",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-601UVS-C/NMCHP-6,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK3 / US6 / EU36",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-601UVS-C/NMCHP-7,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK4 / US7 / EU37",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-601UVS-C/NMCHP-8,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK5 / US8 / EU38",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-601UVS-C/NMCHP-9,"*6"" Heel, 1 3/4"" PF Slide, Neon UV Reactive Clr/Neon Multi H. Pink / UK6 / US9 / EU39",Slide,DELIGHT-601UVS,0,"Pleaser\delight-601uvs-cnmchp.jpg"
DELIGHT-602-CLR-10,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK7 / US10 / EU41",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-11,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK8 / US11 / EU42",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-12,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK9 / US12 / EU43",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-13,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK10 / US13 / EU45",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-14,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK11 / US14 / EU46",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-5,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK2 / US5 / EU35",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-6,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK3 / US6 / EU36",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-7,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK4 / US7 / EU37",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-8,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK5 / US8 / EU38",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-602-CLR-9,"6"" Heel, 1 3/4"" PF Two-Band PF Slide Clr/Clr / UK6 / US9 / EU39",Slide,DELIGHT-602,0,"Pleaser\delight-602-c.jpg"
DELIGHT-608-C-B/C-10,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-11,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-12,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-13,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-14,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK11 / US14 / EU46",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-5,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK2 / US5 / EU35",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-6,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK3 / US6 / EU36",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-7,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK4 / US7 / EU37",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-8,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK5 / US8 / EU38",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C-B/C-9,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr-Blk/Clr / UK6 / US9 / EU39",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cbc.jpg"
DELIGHT-608-C/B-10,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-11,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-12,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-13,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-14,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK11 / US14 / EU46",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-5,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK2 / US5 / EU35",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-6,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK3 / US6 / EU36",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-7,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK4 / US7 / EU37",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-8,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK5 / US8 / EU38",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-C/B-9,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Blk / UK6 / US9 / EU39",Sandal,DELIGHT-608,0,"Pleaser\delight-608-cb.jpg"
DELIGHT-608-CLR-10,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-11,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-12,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-13,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-14,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK11 / US14 / EU46",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-5,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK2 / US5 / EU35",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-6,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK3 / US6 / EU36",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-7,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK4 / US7 / EU37",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-8,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK5 / US8 / EU38",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-CLR-9,"6"" Heel Ankle Strap PF Sandal Clr/Clr / UK6 / US9 / EU39",Sandal,DELIGHT-608,0,"Pleaser\delight-608-c.jpg"
DELIGHT-608-C/ROGLDCH-10,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-11,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-12,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-13,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-14,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK11 / US14 / EU46",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-5,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK2 / US5 / EU35",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-6,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK3 / US6 / EU36",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-7,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK4 / US7 / EU37",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-8,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK5 / US8 / EU38",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/ROGLDCH-9,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Rose Gold Chrome / UK6 / US9 / EU39",Sandal,DELIGHT-608,0,"Pleaser\delight-608-crogldch.jpg"
DELIGHT-608-C/SCH-10,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-11,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-12,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-13,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-14,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK11 / US14 / EU46",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-5,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK2 / US5 / EU35",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-6,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK3 / US6 / EU36",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-7,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK4 / US7 / EU37",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-8,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK5 / US8 / EU38",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/SCH-9,"6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Slv Chrome / UK6 / US9 / EU39",Sandal,DELIGHT-608,0,"Pleaser\delight-608-csch.jpg"
DELIGHT-608-C/CR-10,"*6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Cream / UK7 / US10 / EU41",Sandal,DELIGHT-608,0,"Pleaser\delight-608-ccr.jpg"
DELIGHT-608-C/CR-11,"*6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Cream / UK8 / US11 / EU42",Sandal,DELIGHT-608,0,"Pleaser\delight-608-ccr.jpg"
DELIGHT-608-C/CR-12,"*6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Cream / UK9 / US12 / EU43",Sandal,DELIGHT-608,0,"Pleaser\delight-608-ccr.jpg"
DELIGHT-608-C/CR-13,"*6"" Heel, 1 3/4"" PF Ankle Strap Sandal Clr/Cream / UK10 / US13 / EU45",Sandal,DELIGHT-608,0,"Pleaser\delight-608-ccr.jpg"
